Ano,Item,Dados,América,Atlético GO,Atlético,Athletico,Avaí,Bahia,Botafogo,Chapecoense,Corinthians,Coritiba,Vitória,Cruzeiro,Cuiabá,Flamengo,Fluminense,Fortaleza,Goiás,Grêmio,Criciúma,Internacional,Palmeiras,Juventude,São Paulo,Vasco,Sport,Santos,Red Bull Bragantino,Ceará,Mirassol,Média da Liga
2024,ACESSÓRIOS,Direitos de imagem,0.0,15.618148,83.116072,29.7526762,12.094159999999999,0.0,86.0155426,14.2095954,0.0,26.531042199999998,28.3451662,0.0,0.0,143.899652,82.1495818,48.142055,12.8072984,0.0,0.0,66.98287959999999,88.4677378,0.0,114.5389934,60.018311600000004,0.0,30.6639086,0.0,0.0,,
2024,ACESSÓRIOS,Amortização,4.27466,5.0764194,117.3738228,47.6405644,1.25112,102.623118,135.0354668,5.1723386,86.0030314,20.549646,3.513562,85.8237042,10.733566999999999,222.3959634,34.022123199999996,54.7646502,1.8328908,49.4234104,0.0,81.01002,109.56162099999999,0.8142706,86.6640398,95.8483032,11.541582,45.8160144,0.0,11.5593062,,
2024,ACESSÓRIOS,Depreciação,1.66816,2.1498411999999996,4.5634602,12.598778399999999,3.23206,2.5825202,6.4265864,0.7642258,0.0,0.0719394,0.9779587999999999,4.7970026,0.8351226,11.8793844,4.629144,1.3699764,2.3698298,6.5965302,2.1133502,19.3944452,19.698884399999997,2.8160626,13.483945799999999,3.1142462,7.5421683999999996,2.6721838,0.0,1.2552904,,
2024,ACESSÓRIOS,Resultado Financeiro,-10.32174,2.3583612,-228.83297579999999,-30.741061,-2.6065,3.482284,-170.6975998,1.0102794,-114.11048480000001,-4.7083816,-6.2253646,-24.4687794,2.8546388,-48.1535236,-71.5828308,-4.7563412000000005,4.3382586,-63.4870418,-1.3126334,-66.8327452,-79.7130256,-1.9527898,-97.3642436,-60.566719199999994,-6.5464854,-76.0816498,9.481404399999999,-20.1472024,,
2024,ACESSÓRIOS,PC,81.63557999999999,19.7489292,1201.2753791999999,183.08056,26.482039999999998,272.8442496,1249.795898,7.9195896,1325.2519878,80.3020946,225.00871899999999,350.5606962,36.5910896,552.3705226000001,408.1643462,186.411667,23.0716954,319.9468324,7.248155199999999,636.7272886,782.8299544,35.7517966,880.934444,490.3024594,171.9779126,455.673543,142.11993379999998,56.9186618,,
2024,ACESSÓRIOS,PNC,194.54916,35.6381532,1276.9222648,211.7927214,177.03348,1201.9634952000001,370.9633356,187.8650514,1247.814958,45.4385932,430.23931600000003,1015.9792941999999,1.741142,607.1654082,494.4259424,35.078277,64.1000906,510.0284514,6.099209999999999,663.9756396,765.3768304,11.6552254,1074.3993,771.7095828,188.4457796,562.988361,667.6883382,53.495806,,
2024,ACESSÓRIOS,Caixa e Equivalentes de Caixa,0.10426,8.3418426,20.653906,133.9146718,9.070619999999998,140.1118862,135.558852,40.7114448,13.239977399999999,3.7783824,0.28358720000000004,7.3232224,3.0569032,95.7534266,10.8670198,26.4080154,43.8142224,11.619777,20.9020448,3.930602,39.9972638,32.7345122,24.7388128,29.7182704,32.3393668,0.177242,30.251039,0.6453694,,
2024,ACESSÓRIOS,Depósitos Judicias,1.14686,0.1595178,32.4915864,0.0,0.0,13.2170402,0.0,0.0,71.1866428,0.0,8.1614728,3.3060845999999997,0.0,52.0976794,2.3646168,0.0,6.5339742,9.393825999999999,0.0,13.1127802,14.0479924,0.0,5.4090088,29.994559399999996,7.9748474,9.388613000000001,0.0,0.12302679999999999,,
2024,ACESSÓRIOS,Receitas Diferidas,125.52904000000001,1.907958,577.7421936,4.9294128,0.31278,486.7680454,439.9136014,3.5312862,592.1300736000001,9.857783,390.8384194,88.094487,0.0,157.1490128,5.3047488,28.3180586,0.12719719999999998,0.8684858,5.9052864,50.477479,659.8365176,12.3985992,899.9598088,157.719315,100.4148912,227.8883802,58.578481000000004,0.0,,
2024,ACESSÓRIOS,Contas a Receber (atletas),9.69618,2.9411746,200.241756,0.0,0.0,0.0,17.260243,0.4733404,0.0,15.414841,2.2874643999999997,49.9676476,0.0,155.3818058,125.1203408,9.7107764,1.8109962,55.0670042,0.0,0.0,269.2451944,0.0,83.5445806,39.0339014,26.8511204,147.4976646,0.0,8.9892972,,
